id,name,bedroom,bathroom,carpark,monthly_price,yearly_price,sqft,furnish_type,property_type,city,state,pet_friendly,latitude,longitude,listing_url
277912,"Serdang Skyvillas, Seri Kembangan",3,2,2,1000,12000,900.0,PARTIAL,HIGHRISE,Seri Kembangan,Selangor,True,3.0409743888794982,101.70657749435829,https://speedhome.com/reels/serdang-skyvillas-seri-kembangan-iyxmdwnd
277640,"myHabitat, KLCC, Kuala Lumpur",3,2,1,5000,60000,1450.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.162606,101.72017,https://speedhome.com/reels/myhabitat-klcc-kuala-lumpur-osloghjc
277485,"Sfera Residency, Seri Kembangan",3,2,2,2600,31200,996.0,FULL,HIGHRISE,Seri Kembangan,Selangor,True,2.9829995333118915,101.66319999789803,https://speedhome.com/reels/sfera-residency-seri-kembangan-kicgzvzh
276997,"Riveria City Brickfields, Kuala Lumpur",0,1,0,2000,24000,250.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.130660635959667,101.68980658836264,https://speedhome.com/reels/riveria-city-brickfields-kuala-lumpur-psavaykb
276885,"Arte Mont Kiara, Dutamas",1,2,2,2600,31200,900.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1735972,101.6530728,https://speedhome.com/reels/arte-mont-kiara-dutamas-ysfykhhy
276638,"Sunway Avila, Wangsa Maju",3,2,2,2800,33600,903.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.193758701051812,101.73786001534211,https://speedhome.com/reels/sunway-avila-wangsa-maju-crhhelji
276285,"Bangsar Trade Center, Kerinchi LRT, KL",2,1,0,2700,32400,700.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1155444483,101.668035686,https://speedhome.com/reels/bangsar-trade-center-pantai-lepwjlwh
274877,"Nidoz Residences, Desa Petaling",1,1,0,1000,12000,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.0858155146,101.6997313499,https://speedhome.com/reels/nidoz-residences-desa-petaling-qeapmcwu
274736,"Platinum OUG, Bukit Jalil",3,2,1,1750,21000,850.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0648705605151134,101.66034176931477,https://speedhome.com/reels/residensi-platinum-oug-bukit-jalil-cpxhpgwb
274310,"Casa Idaman, Jalan Ipoh",3,2,2,1600,19200,1007.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.2038799267,101.6806286573,https://speedhome.com/reels/casa-idaman-jalan-ipoh-mkgoxtig
274168,Sentul Point Suites Apartment,3,2,1,1700,20400,1002.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.2000664,101.6896784,https://speedhome.com/reels/sentul-point-suites-apartment-blpubzot
273983,"Shamelin Star Serviced Residences, Cheras",3,2,2,2100,25200,914.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1260538276,101.7362952232,https://speedhome.com/reels/shamelin-star-serviced-residences-cheras-dlznewws
273903,"Brickfields Residence, KL",2,2,1,2375,28500,700.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1251074646488237,101.68098624337196,https://speedhome.com/reels/brickfields-residence-kl-zojmsvqe
273554,"Aster Residence, Cheras Hartamas",2,2,1,3400,40800,650.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0806936035425947,101.74564106726822,https://speedhome.com/reels/aster-residence-cheras-hartamas-tzyvaoli
272557,"Majestic Maxim, Kuala Lumpur",2,2,1,1250,15000,700.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.076653,101.742053,https://speedhome.com/reels/majestic-maxim-kuala-lumpur-zzfmjhui
272306,Pandan Mas Townhouse,3,2,1,2000,24000,1000.0,FULL,LANDED,Kuala Lumpur,Wilayah Persekutuan,False,3.1332366266365397,101.74541247885132,https://speedhome.com/reels/pandan-mas-townhouse-xnsvqycw
272146,"Liberty Arc @ Ampang Ukay, Ukay",1,1,1,1550,18600,450.0,FULL,HIGHRISE,Ampang,Selangor,False,3.1727609015,101.7565083504,https://speedhome.com/reels/liberty-arc-ampang-ukay-ukay-mqbanxbk
271734,"Regalia @ Jalan Sultan Ismail, Kuala Lumpur",1,1,0,2000,24000,500.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.164429,101.692577,https://speedhome.com/reels/regalia-jalan-sultan-ismail-kuala-lumpur-qtxufhla
271725,3 Elements Seri Kembangan,1,1,1,1400,16800,531.0,FULL,HIGHRISE,Seri Kembangan,Selangor,False,2.9832216916126395,101.66736260683635,https://speedhome.com/reels/3-elements-seri-kembangan-mrhwbycv
271627,"The Valley Residences Skysierra, Setiawangsa",0,1,1,1300,15600,350.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1771300022077056,101.7484491676035,https://speedhome.com/reels/the-valley-residences-skysierra-setiawangsa-saiqkzrb
271567,"Taman Pusat Kepong, Kuala Lumpur",3,2,0,2600,31200,950.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.2017748,101.6563141,https://speedhome.com/reels/taman-pusat-kepong-kuala-lumpur-miqykxgs
271534,"28 Boulevard, Pandan Perdana",2,1,1,1900,22800,450.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1178048843,101.7421102524,https://speedhome.com/reels/28-boulevard-pandan-perdana-pdiftemv
271122,"CitiZen 2, Old Klang Road",1,1,0,758,9096,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.0828157921,101.6624808311,https://speedhome.com/reels/citizen-2-old-klang-road-vezmphvm
270989,The Hipster,1,1,1,1200,14400,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.097977,101.690974,https://speedhome.com/reels/the-hipster-izofyzit
270696,"Citizen 2, Old Klang Road",3,2,0,2400,28800,823.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0828157921,101.6624808311,https://speedhome.com/reels/citizen-2-old-klang-road-aebexcrq
270320,"Saujana Ria Aparment, Wangsa Permai",3,2,1,850,10200,657.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.2107463279688013,101.60986661218767,https://speedhome.com/reels/saujana-ria-aparment-wangsa-permai-degvyerr
270229,"Tiara Mutiara, Old Klang Road",2,2,1,1800,21600,751.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0749575504,101.6590878367,https://speedhome.com/reels/tiara-mutiara-old-klang-road-vqhtasae
270063,VIVO Residence @ 9 Seputeh,2,2,1,2400,28800,804.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1052666002179508,101.6771102765173,https://speedhome.com/reels/vivo-residence-9-seputeh-bktdzmki
269827,Flat Taman Bakti,2,1,0,780,9360,800.0,NONE,HIGHRISE,Ampang,Selangor,False,3.1359512724716723,101.74563208372528,https://speedhome.com/reels/flat-taman-bakti-ysdzvdtg
269619,"One Cochrane Residences, Kuala Lumpur",2,2,2,3500,42000,980.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.133509272056827,101.7208633,https://speedhome.com/reels/one-cochrane-residences-kuala-lumpur-teopaeyz
269619,"One Cochrane Residences, Kuala Lumpur",2,2,2,3500,42000,980.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.133509272056827,101.7208633,https://speedhome.com/reels/one-cochrane-residences-kuala-lumpur-teopaeyz
269616,"Sri Putramas I, Dutamas",3,2,1,2000,24000,1100.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.18105,101.673,https://speedhome.com/reels/sri-putramas-i-dutamas-jtpmdzcb
269532,"Residensi Laman Sari, Batu Caves",3,2,1,1700,20400,900.0,FULL,HIGHRISE,Batu Caves,Selangor,False,3.230281488782345,101.66662624656281,https://speedhome.com/reels/residensi-laman-sari-batu-caves-tyxlqpew
269135,Residensi Wangsamas,3,2,2,1800,21600,810.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.198068614078444,101.73881999999998,https://speedhome.com/reels/residensi-wangsamas-ywwfjmgn
269134,"3rdNvenue, Neu Suite",2,1,1,1900,22800,450.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.16321545283493,101.73697385138297,https://speedhome.com/reels/3rdnvenue-neu-suite-znyhqtha
269049,Penthouse unit Bukit Pandan 1 Condominium B,6,3,2,1980,23760,2100.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1147302616,101.7378616333,https://speedhome.com/reels/penthouse-unit-bukit-pandan-1-condominium-b-hrcepxxk
268730,The Era Duta North,3,2,2,2900,34800,1023.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1830118851224687,101.67432273164533,https://speedhome.com/reels/the-era-duta-north-hslorldz
268571,"Residensi Laman Sari, Batu Caves",3,2,1,1500,18000,900.0,NONE,HIGHRISE,Batu Caves,Selangor,False,3.230281488782345,101.66662624656281,https://speedhome.com/reels/residensi-laman-sari-batu-caves-ftvkzxyw
268388,"Citizen 2, Old Klang Road",2,2,1,1950,23400,750.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.082827146073317,101.66235395700211,https://speedhome.com/reels/citizen-2-old-klang-road-vbiyndul
268193,"Emerald 9, Cheras",3,2,0,2400,28800,853.0,FULL,HIGHRISE,Cheras,Selangor,False,3.0752121301411717,101.76219047670922,https://speedhome.com/reels/emerald-9-cheras-gpddrbmp
267918,"Symphony Tower, Seri Kembangan",3,2,2,2300,27600,1144.0,FULL,HIGHRISE,Cheras,Selangor,False,3.0274158335,101.7545932531,https://speedhome.com/reels/symphony-tower-seri-kembangan-ypgcxyft
267402,"3rdNvenue, Neu Suite",2,1,1,2200,26400,430.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1629690687384064,101.73701677117674,https://speedhome.com/reels/3rdnvenue-neu-suite-jzhhnloe
267335,"Kepong Sentral Condominium, Sungai Buloh",3,2,1,1300,15600,962.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.2098536941,101.6280904687,https://speedhome.com/reels/kepong-sentral-condominium-sungai-buloh-vjutfxsw
267322,"Green Terrain, Cheras South",1,1,0,600,7200,100.0,PARTIAL,ROOM,Cheras,Selangor,False,3.0727023797,101.7580962181,https://speedhome.com/reels/green-terrain-cheras-south-rzkwmmgo
267287,Uoa South bank Resident,3,2,1,2100,25200,953.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1070135350798718,101.67815197259188,https://speedhome.com/reels/uoa-south-bank-resident-sodctupw
267276,"Cubic Botanical, Pantai Dalam",3,2,1,2850,34200,870.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.093992114012384,101.6668631092706,https://speedhome.com/reels/cubic-botanical-pantai-dalam-rhvtyuwv
266022,"Angkasa Condominiums, Cheras",3,2,1,1800,21600,920.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.079280394,101.7302387953,https://speedhome.com/reels/angkasa-condominiums-cheras-yagaodhr
266010,"Kiara Kasih Condominium, Mont Kiara",3,2,1,2000,24000,850.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1748372912176657,101.64793085396663,https://speedhome.com/reels/kiara-kasih-condominium-mont-kiara-eothvqia
265908,"1 Petaling Residence & Commerz, Kuala Lumpur",3,2,1,2200,26400,950.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.068052,101.705529,https://speedhome.com/reels/1-petaling-residence-commerz-kuala-lumpur-iirhjwml
265860,"Empire City, Damansara Perdana",0,1,0,1250,15000,580.0,PARTIAL,HIGHRISE,Petaling Jaya,Selangor,False,3.1683152498,101.6154402494,https://speedhome.com/reels/empire-city-damansara-perdana-ykxfojnb
265744,"Residensi Seri Wahyu, Jalan Ipoh",3,2,1,1450,17400,800.0,PARTIAL,HIGHRISE,Batu Caves,Selangor,False,3.2100179225,101.6691112518,https://speedhome.com/reels/residensi-seri-wahyu-jalan-ipoh-ymtomsir
265738,"The Holmes 2, Bandar Tun Razak",3,2,2,2600,31200,943.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0887295227,101.7206740379,https://speedhome.com/reels/the-holmes-2-bandar-tun-razak-igvuynhs
265089,"Cubic Botanical by ANCUBIC, Kuala Lumpur",2,1,1,2500,30000,581.0,FULL,HIGHRISE,,,True,3.093992114012384,101.6668631092706,https://speedhome.com/reels/cubic-botanical-by-ancubic-kuala-lumpur-uwxceinr
263981,"One Cochrane Residences, Kuala Lumpur",2,2,2,3800,45600,947.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.133509272056827,101.7208633,https://speedhome.com/reels/one-cochrane-residences-kuala-lumpur-wqkyqexr
263915,Chymes Gurney Residence KL,1,1,1,1700,20400,1122.0,PARTIAL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.1696228,101.7260193,https://speedhome.com/reels/chymes-gurney-residence-kl-bgudzhnl
263636,Chymes Gurney Residence KL,1,1,1,1500,18000,1122.0,PARTIAL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.1696228,101.7260193,https://speedhome.com/reels/chymes-gurney-residence-kl-ycujmkhm
263475,"Seasons Garden Residences, Kuala Lumpur",3,2,1,1900,22800,770.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1879938088,101.7340421677,https://speedhome.com/reels/seasons-garden-residences-kuala-lumpur-frfppwec
262512,"Residensi Seri Wahyu, Jalan Ipoh",3,2,1,1400,16800,805.0,PARTIAL,HIGHRISE,Batu Caves,Selangor,False,3.2100179225,101.6691112518,https://speedhome.com/reels/residensi-seri-wahyu-jalan-ipoh-rfoakbxn
262303,"Taman Muda, Ampang",3,2,2,1600,19200,1200.0,PARTIAL,LANDED,Kuala Lumpur,Wilayah Persekutuan,False,3.1181897961011935,101.7589626257682,https://speedhome.com/reels/taman-muda-ampang-nvcxnpsp
262296,"Kiara Kasih Condominium, Kuala Lumpur",3,2,1,1700,20400,850.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1748372912176657,101.64793085396663,https://speedhome.com/reels/kiara-kasih-condominium-kuala-lumpur-zpcmbhjc
262267,"Fawina Court, Ampang",2,2,1,1500,18000,850.0,PARTIAL,HIGHRISE,Ampang,Selangor,False,3.1519465171,101.749497056,https://speedhome.com/reels/fawina-court-ampang-pvlynifj
261802,"Neu Suites, Kuala Lumpur",1,1,0,900,10800,130.0,PARTIAL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.1624802903479177,101.73706364844472,https://speedhome.com/reels/neu-suites-kuala-lumpur-iemozoyh
261467,"Kiara Kasih Condominium, Mont Kiara",3,2,0,2000,24000,850.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1748372912176657,101.64793085396663,https://speedhome.com/reels/kiara-kasih-condominium-mont-kiara-otqrpxxx
260820,"Razak City Residences, Sungai Besi",3,3,1,1800,21600,1062.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1081417276477326,101.70479600049664,https://speedhome.com/reels/razak-city-residences-sungai-besi-grxqihsj
260793,"Cubic Botanical, Pantai Dalam",2,1,1,2000,24000,518.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.093437932029478,101.666867,https://speedhome.com/reels/cubic-botanical-pantai-dalam-xfboouza
260572,"PV21 Condominium, Wangsa Maju",3,2,1,3000,36000,1325.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1994916883999953,101.71945688353883,https://speedhome.com/reels/pv21-condominium-wangsa-maju-bnxdzojg
260490,Vistana Residence,4,2,1,2500,30000,1200.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.171395077301309,101.69804695767128,https://speedhome.com/reels/vistana-residence-kaijmnyn
260429,"Setapak Green Condominium, Kuala Lumpur",3,3,1,2300,27600,1362.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1960799396793687,101.70677231534262,https://speedhome.com/reels/setapak-green-condominium-kuala-lumpur-lfuhvcon
260393,Rafflesia Condo Sentul,1,1,0,850,10200,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,True,3.182836,101.69731,https://speedhome.com/reels/rafflesia-condo-sentul-vmlgpxya
260186,"Neu Suites, Kuala Lumpur",1,1,0,1000,12000,150.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1624802903479177,101.73706364844472,https://speedhome.com/reels/neu-suites-kuala-lumpur-kjhkxizt
259971,"Arte Mont Kiara, Dutamas",2,2,2,2650,31800,886.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1735972,101.6530728,https://speedhome.com/reels/arte-mont-kiara-dutamas-wkyaakre
259504,"The Valley, Setiawangsa AU2",2,1,1,2300,27600,810.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1771300022077056,101.7484491676035,https://speedhome.com/reels/the-valley-setiawangsa-au2-toyswetu
259389,"Vista Impiana Apartment, Seri Kembangan",3,2,1,1300,15600,1200.0,PARTIAL,HIGHRISE,Seri Kembangan,Selangor,True,3.039297442,101.6903972626,https://speedhome.com/reels/vista-impiana-apartment-seri-kembangan-aaxmuewk
258761,"Residensi Pandanmas 2, Pandan Indah",3,2,1,1800,21600,900.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1412192,101.7375896,https://speedhome.com/reels/residensi-pandanmas-2-pandan-indah-wjxfmsyp
258758,"Cubic Botanical, Bangsar South, Midvalley, KL Eco City, Kuala Lumpur",1,1,0,1600,19200,300.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.093437932029478,101.666867,https://speedhome.com/reels/cubic-botanical-bangsar-south-gvczakur
258446,"Cubic Botanical, Bangsar South, Midvalley, Kuala Lumpur",2,1,1,2300,27600,580.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.0935004333865117,101.66669465812747,https://speedhome.com/reels/cubic-botanical-bangsar-south-midvalley-kuala-lumpur-vkvjwrnr
258371,"Putri Indah Condominium, Johor Bahru",1,1,1,700,8400,,FULL,ROOM,Johor Bahru,Johor,False,3.1572869968569424,101.71167450894322,https://speedhome.com/reels/putri-indah-condominium-johor-bahru-mzjqfxqq
258085,"FLASH DEAL - Chambers Residence, Chow Kit, Sunway Putra Mall, PWTC, 15 mins to TRX",0,1,0,2200,26400,460.0,FULL,HIGHRISE,,,False,3.139,101.6869,https://speedhome.com/reels/flash-deal-chambers-residence-chow-kit-sunway-putra-mall-pwtc-15-mins-to-trx-uwrgefju
257467,"3rdNvenue, Neu Suite",2,1,0,1850,22200,450.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.16321545283493,101.73697385138297,https://speedhome.com/reels/3rdnvenue-neu-suite-dfpzhzev
257143,"Neu Suite, Jalan Ampang",3,2,0,3200,38400,601.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1624802903479177,101.73706364844472,https://speedhome.com/reels/neu-suite-jalan-ampang-edgitfbr
257019,"Flat Seksyen 2, Wangsa Maju",1,1,1,350,4200,667.0,NONE,ROOM,Kuala Lumpur,Wilayah Persekutuan,True,3.209803708121278,101.73576986931364,https://speedhome.com/reels/flat-seksyen-2-wangsa-maju-rzoriwqi
256823,"Fortune Park, Seri Kembangan",3,2,1,3489,41868,970.0,FULL,HIGHRISE,Seri Kembangan,Selangor,True,3.0366619,101.7068768,https://speedhome.com/reels/fortune-park-seri-kembangan-hbsiqbma
256799,"Mutiara Residence Serdang, Seri Kembangan",1,1,1,899,10788,,FULL,ROOM,Seri Kembangan,Selangor,False,3.0179143,101.7076251,https://speedhome.com/reels/mutiara-residence-serdang-seri-kembangan-ozlowxtz
256390,"The ERA, Segambut",2,2,2,2300,27600,872.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1819735165,101.6753232479,https://speedhome.com/reels/the-era-segambut-yczquxgl
254901,"Empire City, Petaling Jaya",1,1,0,1300,15600,448.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1683152498,101.6154402494,https://speedhome.com/reels/empire-city-petaling-jaya-vjkhjnvi
254680,"The Ridge, KL East",2,2,2,3000,36000,865.0,FULL,HIGHRISE,Hulu Langat,Wilayah Persekutuan,False,3.225458,101.730612,https://speedhome.com/reels/the-ridge-kl-east-hmqxxqao
254364,"United Point Residence, Segambut",0,2,2,2100,25200,900.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1911428774028434,101.65336076471978,https://speedhome.com/reels/united-point-residence-ouagjdnj
253539,"Desa Green Serviced Apartment, Taman Desa",1,1,0,1900,22800,578.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1053276,101.6947764,https://speedhome.com/reels/desa-green-serviced-apartment-taman-desa-aojqevok
